"DAQ: Crosshead, … - (Timed)   ",,,
Test: Multicycle Tensile to Displacement PointsInsight1 2,,,
Test Run: Test Run 1,,,
Date: 10/13/2025 3:09:28 PM,,,
,,,
,,,
_Cycle,Crosshead ,Load ,Time 
1,0.009867349945,51.1411171,15.22900009
1,0.009867349945,51.48846436,15.32900047
1,0.009867349945,51.35521317,15.4289999
1,0.009867349945,51.53967667,15.52900028
1,0.009867349945,51.43461227,15.62899971
1,0.009867349945,51.74223328,15.72900009
1,0.009867349945,51.54412079,15.82900047
1,0.009816487363,51.47417831,15.9289999
1,0.009816487363,51.44636917,16.02899933
1,0.009816487363,51.61825562,16.12899971
1,0.009816487363,51.95527267,16.22900009
1,0.009816487363,51.41387939,16.32900047
1,0.009816487363,51.66153717,16.42900085
1,0.009816487363,51.66449356,16.52899933
1,0.009816487363,52.07073975,16.62899971
1,0.009816487363,51.921772,16.72900009
1,0.009816487363,51.75860214,16.82900047
1,0.009816487363,51.58994293,16.92900085
1,0.009816487363,51.54350662,17.02899933
1,0.009765624782,51.57434845,17.12899971
1,0.009765624782,51.8835144,17.22900009
1,0.009765624782,51.94739914,17.32900047
1,0.009765624782,51.72643661,17.42900085
1,0.009765624782,52.15320206,17.52899933
1,0.009765624782,52.30171967,17.62899971
1,0.009765624782,51.94112396,17.72900009
2,0.009816487363,52.02696991,17.82900047
2,0.01037597667,52.46498871,17.92900085
2,0.01129150405,55.65372467,18.02899933
2,0.01261393209,65.96437073,18.12899971
2,0.01419067394,81.68222809,18.22900009
2,0.01581827746,98.63905334,18.32900047
2,0.01749674448,115.1740189,18.42900085
2,0.01917521149,132.3169708,18.52899933
2,0.02085367851,148.8376923,18.62899971
2,0.02253214552,165.380249,18.72900009
2,0.02421061254,181.46521,18.82900047
2,0.02583821697,197.0020294,18.92900085
2,0.02751668217,212.9571228,19.02899933
2,0.0291442866,227.9054108,19.12899971
2,0.03072102845,243.125946,19.22900009
2,0.03239949365,258.5723572,19.32900047
2,0.03397623732,273.4804993,19.42900085
2,0.03560383993,288.6927185,19.52899933
2,0.03728230877,303.7995911,19.62899971
2,0.03896077396,319.1520691,19.72900009
2,0.0406392428,334.1337585,19.82900047
2,0.04226684541,349.3370361,19.92900085
2,0.04394531425,364.7918701,20.02899933
2,0.04562377944,380.0993652,20.12899971
2,0.04730224464,394.9128418,20.22900009
2,0.04892985089,409.8597412,20.32900047
2,0.05060831609,424.8203125,20.42900085
2,0.05223592234,439.8133545,20.52899933
2,0.05386352495,454.5507507,20.62899971
2,0.05549113121,469.2512817,20.72900009
2,0.05711873382,483.9273071,20.82900047
2,0.05874633644,498.6290894,20.92900085
2,0.06037394269,513.1705933,21.02899933
2,0.06205240788,528.0245972,21.12899971
2,0.06373087672,542.7976074,21.22900009
2,0.06535847933,557.5110474,21.32900047
2,0.06703694817,572.0493164,21.42900085
2,0.068715417,586.9140625,21.52899933
2,0.07039387856,601.5859985,21.62899971
2,0.07202148117,616.8361816,21.72900009
2,0.07369995001,631.0627441,21.82900047
2,0.07527669368,645.4083862,21.92900085
2,0.07695516251,659.7564087,22.02899933
2,0.07853189891,673.8618164,22.12899971
2,0.0801595088,688.559082,22.22900009
2,0.08178711141,702.6894531,22.32900047
2,0.08346557297,717.1747437,22.42900085
2,0.0851440418,731.8025513,22.52899933
2,0.08677164442,746.1325684,22.62899971
2,0.08845011325,761.0550537,22.72900009
2,0.09012858209,775.3145142,22.82900047
2,0.09180705092,789.864502,22.92900085
2,0.09348551248,804.6494141,23.02899933
2,0.09511311509,818.7437134,23.12899971
2,0.09679158393,832.9124146,23.22900009
2,0.09841918654,846.664978,23.32900047
2,0.1000467964,860.4026489,23.42900085
2,0.09994507127,861.7667847,23.52899933
2,0.09994507127,861.4516602,23.62899971
2,0.09994507127,861.0224609,23.72900009
2,0.09994507127,860.8637085,23.82900047
2,0.09994507127,860.5079346,23.92900085
2,0.09994507127,860.1809692,24.02899933
2,0.09994507127,860.1477051,24.12899971
2,0.09994507127,859.7127075,24.22900009
2,0.09994507127,859.6085815,24.32900047
2,0.09994507127,859.2305298,24.42900085
2,0.09994507127,859.1220703,24.52899933
2,0.09994507127,859.2706299,24.62899971
2,0.09994507127,858.9033813,24.72900009
2,0.09994507127,858.5371704,24.82900047
2,0.09994507127,858.3737793,24.92900085
2,0.09994507127,858.3253174,25.02899933
2,0.09994507127,858.317627,25.12899971
2,0.09994507127,857.9883423,25.22900009
2,0.09994507127,857.947876,25.32900047
2,0.09994507127,857.8212891,25.42900085
2,0.09994507127,857.8366089,25.52899933
2,0.09994507127,857.6309204,25.62899971
2,0.09994507127,857.5836182,25.72900009
2,0.09994507127,857.2526855,25.82900047
2,0.09994507127,857.2263794,25.92900085
2,0.09994507127,857.2084351,26.02899933
2,0.09994507127,857.0698242,26.12899971
2,0.09994507127,856.9384155,26.22900009
2,0.09994507127,856.7888184,26.32900047
2,0.09994507127,856.7592163,26.42900085
2,0.09953817062,856.3083496,26.52899933
2,0.09862263687,854.1100464,26.62899971
2,0.09750366007,847.3250122,26.72900009
2,0.09597778262,833.2929077,26.82900047
2,0.09435018001,817.43573,26.92900085
2,0.09272257739,801.1530762,27.02899933
2,0.09104410856,784.7437134,27.12899971
2,0.08941650594,768.3136597,27.22900009
2,0.08773803711,752.1287231,27.32900047
2,0.08605956828,736.2290649,27.42900085
2,0.08438110672,720.3035889,27.52899933
2,0.08275349683,704.75,27.62899971
2,0.08107503527,689.1528931,27.72900009
2,0.07944742538,673.6634521,27.82900047
2,0.07781982276,658.6113892,27.92900085
2,0.07619222015,643.3012085,28.02899933
2,0.07456461753,628.2608032,28.12899971
2,0.07293701492,613.2006226,28.22900009
2,0.07130940503,597.9089966,28.32900047
2,0.06963094347,582.7148438,28.42900085
2,0.06795247464,567.3299561,28.52899933
2,0.0662740058,551.7672729,28.62899971
2,0.06459553697,536.451355,28.72900009
2,0.06286620919,521.0742188,28.82900047
2,0.06118774763,505.4670105,28.92900085
2,0.05956014138,490.5525208,29.02899933
2,0.05788167255,475.6383972,29.12899971
2,0.05625406993,460.6221619,29.22900009
2,0.05462646368,446.0039673,29.32900047
2,0.05294799848,431.2186279,29.42900085
2,0.05132039223,416.1543274,29.52899933
2,0.04969278962,401.4112854,29.62899971
2,0.048065187,386.5192566,29.72900009
2,0.04643758075,371.6972961,29.82900047
2,0.04475911555,356.7758484,29.92900085
2,0.04308064672,341.2312317,30.02899933
2,0.04140218152,326.2148132,30.12899971
2,0.03972371269,311.1443481,30.22900009
2,0.03804524749,296.1891785,30.32900047
2,0.0363667823,280.9799805,30.42900085
2,0.03468831346,265.894989,30.52899933
2,0.03306071085,251.1744232,30.62899971
2,0.03138224201,236.6368561,30.72900009
2,0.0297546394,222.0973663,30.82900047
2,0.02817789755,207.6573486,30.92900085
2,0.02655029311,193.4364014,31.02899933
2,0.0248718261,178.7631378,31.12899971
2,0.02319335908,164.0428314,31.22900009
2,0.02151489207,149.3557129,31.32900047
2,0.01983642505,134.6614838,31.42900085
2,0.01815795986,119.8139496,31.52899933
2,0.01647949284,104.8922119,31.62899971
2,0.01485188841,90.16036224,31.72900009
2,0.01317342139,75.44508362,31.82900047
2,0.01149495438,61.30540085,31.92900085
2,0.009867349945,47.08933258,32.02899933
2,0.009918212527,44.89133835,32.12900162
2,0.009918212527,45.29146957,32.22900009
2,0.009918212527,45.38738251,32.32899857
2,0.009918212527,45.62462234,32.42900085
2,0.009918212527,45.83603287,32.52899933
2,0.009918212527,45.90114594,32.62900162
2,0.009918212527,46.17176056,32.72900009
2,0.009918212527,46.16116714,32.82899857
2,0.009969075109,46.35173416,32.92900085
2,0.009969075109,46.43899155,33.02899933
2,0.009969075109,46.46021271,33.12900162
2,0.009969075109,46.38866806,33.22900009
2,0.009969075109,46.54972839,33.32899857
2,0.009969075109,46.64578247,33.42900085
2,0.009969075109,46.69406891,33.52899933
2,0.009969075109,46.69228363,33.62900162
2,0.009969075109,46.75885391,33.72900009
2,0.009969075109,46.74793625,33.82899857
2,0.009969075109,46.86693192,33.92900085
2,0.009969075109,46.921978,34.02899933
2,0.009969075109,46.81533432,34.12900162
2,0.009969075109,46.92632294,34.22900009
2,0.009969075109,47.15922928,34.32899857
2,0.009969075109,47.10082245,34.42900085
2,0.009969075109,47.09582901,34.52899933
2,0.009969075109,47.29641342,34.62900162
2,0.009969075109,47.1888237,34.72900009
2,0.009969075109,47.0198822,34.82899857
2,0.009969075109,47.16451263,34.92900085
2,0.009969075109,47.3547287,35.02899933
3,0.01032511409,47.6318512,35.12900162
3,0.01113891631,49.63435364,35.22900009
3,0.01235961918,58.16416931,35.32899857
3,0.01393636103,73.50219727,35.42900085
3,0.01556396455,90.24172211,35.52899933
3,0.01724243157,107.1760406,35.62900162
3,0.01892089858,124.1003265,35.72900009
3,0.0205993656,140.8007813,35.82899857
3,0.02227783261,157.4073181,35.92900085
3,0.02395629963,173.5493774,36.02899933
3,0.02558390224,189.2945709,36.12900162
3,0.02721150668,204.9110413,36.22900009
3,0.02883911111,220.2129364,36.32899857
3,0.03046671554,235.3035736,36.42900085
3,0.03209431816,250.6440887,36.52899933
3,0.03372192441,265.6852112,36.62900162
3,0.03534952702,280.8726196,36.72900009
3,0.03702799586,295.9150085,36.82899857
3,0.03865559847,311.1299744,36.92900085
3,0.04033406731,326.1990356,37.02899933
3,0.0420125325,341.3377991,37.12900162
3,0.04364013512,356.5847473,37.22900009
3,0.04531860395,371.768158,37.32899857
3,0.04699706915,387.0692444,37.42900085
3,0.04867553798,401.9881592,37.52899933
3,0.0503031406,416.9592285,37.62900162
3,0.05193074685,431.6488647,37.72900009
3,0.05360921205,446.4978638,37.82899857
3,0.05518595208,461.4281921,37.92900085
3,0.05681355833,476.0018311,38.02899933
3,0.05849202353,490.5956726,38.12900162
3,0.06011962978,505.4649353,38.22900009
3,0.06179809861,520.4645386,38.32899857
3,0.06342570123,535.0568848,38.42900085
3,0.06510417006,549.7850342,38.52899933
3,0.06678263162,564.6742554,38.62900162
3,0.06846110045,579.4284668,38.72900009
3,0.07013956929,594.395874,38.82899857
3,0.07181803085,609.4417114,38.92900085
3,0.07344564074,623.7879639,39.02899933
3,0.07507324335,638.2196045,39.12900162
3,0.07664998702,652.5307617,39.22900009
3,0.07827758964,666.486084,39.32899857
3,0.07990519225,680.9968872,39.42900085
3,0.08153279487,695.3740234,39.52899933
3,0.0832112637,709.6054688,39.62900162
3,0.08483886631,724.385376,39.72900009
3,0.08651733515,739.0629272,39.82899857
3,0.08819580398,753.6796875,39.92900085
3,0.08987426554,768.131958,40.02899933
3,0.09155273438,782.7012329,40.12900162
3,0.09323120321,797.2485962,40.22900009
3,0.09485880582,811.4656982,40.32899857
3,0.09648640844,825.7785034,40.42900085
3,0.09816487727,839.6957397,40.52899933
3,0.09974162094,853.3001709,40.62900162
3,0.1000976554,859.0176392,40.72900009
3,0.1000976554,858.791748,40.82899857
3,0.1000976554,858.4641724,40.92900085
3,0.1000976554,858.2282104,41.02899933
3,0.1000976554,857.9725342,41.12900162
3,0.1000976554,857.7679443,41.22900009
3,0.1000467964,857.5656128,41.32899857
3,0.1000467964,857.3013306,41.42900085
3,0.1000467964,857.1520996,41.52899933
3,0.1000467964,856.9684448,41.62900162
3,0.1000467964,856.9321899,41.72900009
3,0.1000467964,856.8609619,41.82899857
3,0.1000467964,856.6520996,41.92900085
3,0.1000467964,856.7347412,42.02899933
3,0.1000467964,856.4052734,42.12900162
3,0.1000467964,856.3514404,42.22900009
3,0.1000467964,856.1620483,42.32899857
3,0.1000467964,856.2888184,42.42900085
3,0.1000467964,856.0562134,42.52899933
3,0.1000467964,855.8185425,42.62900162
3,0.1000467964,855.9180908,42.72900009
3,0.1000467964,855.7695313,42.82899857
3,0.1000467964,855.6063232,42.92900085
3,0.1000467964,855.536499,43.02899933
3,0.1000467964,855.4938965,43.12900162
3,0.1000467964,855.5197144,43.22900009
3,0.1000467964,855.2758789,43.32899857
3,0.1000467964,855.3161011,43.42900085
3,0.1000467964,855.0946045,43.52899933
3,0.1000467964,855.0470581,43.62900162
3,0.09969075472,854.9165649,43.72900009
3,0.09887695342,852.7521362,43.82899857
3,0.0977071104,846.1461182,43.92900085
3,0.09628295811,832.7850342,44.02899933
3,0.0946553555,816.7035522,44.12900162
3,0.09297688666,800.2332764,44.22900009
3,0.09129841783,783.8878784,44.32899857
3,0.08967081521,767.3693237,44.42900085
3,0.08799235366,751.0144043,44.52899933
3,0.08631388482,735.2678833,44.62900162
3,0.08463541599,719.2870483,44.72900009
3,0.08300781337,703.776123,44.82899857
3,0.08132934454,688.1762085,44.92900085
3,0.07970174192,672.7317505,45.02899933
3,0.07802327309,657.4940796,45.12900162
3,0.07639567048,642.3151245,45.22900009
3,0.07481892681,627.2580566,45.32899857
3,0.07319132419,612.0994263,45.42900085
3,0.07156372158,596.8985596,45.52899933
3,0.06988525274,581.8710938,45.62900162
3,0.06820678391,566.6530151,45.72900009
3,0.06652832235,551.1611938,45.82899857
3,0.06484985352,535.7991943,45.92900085
3,0.06317138468,520.4049683,46.02899933
3,0.06149292312,505.2495117,46.12900162
3,0.05981445429,490.1695251,46.22900009
3,0.05818684804,475.2501526,46.32899857
3,0.05650838284,460.5005188,46.42900085
3,0.05488077659,445.8657837,46.52899933
3,0.05325317397,430.9312134,46.62900162
3,0.05162557136,415.9338989,46.72900009
3,0.04999796511,401.1984863,46.82899857
3,0.04837036249,386.1764221,46.92900085
3,0.04669189366,371.327179,47.02899933
3,0.04501342846,355.9893799,47.12900162
3,0.04333495963,340.5890503,47.22900009
3,0.04165649443,325.600708,47.32899857
3,0.0399780256,310.3259583,47.42900085
3,0.0382995604,295.4647217,47.52899933
3,0.03662109521,280.2318115,47.62900162
3,0.03494262637,265.2694702,47.72900009
3,0.03326416117,250.1027069,47.82899857
3,0.03163655492,235.7243652,47.92900085
3,0.03005981489,220.9996033,48.02899933
3,0.02843221046,206.7731018,48.12900162
3,0.02675374344,192.4143524,48.22900009
3,0.02512613901,177.8518677,48.32899857
3,0.02344767199,163.4141083,48.42900085
3,0.02182006756,148.6162415,48.52899933
3,0.02014160236,134.1051331,48.62900162
3,0.01846313535,118.9852371,48.72900009
3,0.01678466833,104.2814941,48.82899857
3,0.01510620132,89.6529007,48.92900085
3,0.0134277343,75.05688477,49.02899933
3,0.01180012987,60.45491791,49.12900162
3,0.01017252634,46.40111542,49.22900009
3,0.009918212527,42.30518723,49.32899857
3,0.009918212527,42.27553558,49.42900085
3,0.009918212527,42.5459671,49.52899933
3,0.009918212527,42.59003448,49.62900162
3,0.009918212527,42.55517578,49.72900009
3,0.009918212527,42.86634445,49.82899857
3,0.009918212527,42.78372192,49.92900085
3,0.009918212527,42.93937683,50.02899933
3,0.009867349945,42.90350342,50.12900162
3,0.009867349945,43.10174179,50.22900009
3,0.009867349945,43.24889755,50.32899857
3,0.009867349945,43.24280167,50.42900085
3,0.009867349945,43.00800705,50.52899933
3,0.009867349945,43.17987442,50.62900162
3,0.009867349945,43.23105621,50.72900009
3,0.009867349945,43.25069427,50.82899857
3,0.009867349945,43.25347137,50.92900085
3,0.009867349945,43.2154007,51.02899933
3,0.009867349945,43.42223358,51.12900162
3,0.009867349945,43.28674316,51.22900009
3,0.009816487363,43.34453964,51.32899857
3,0.009816487363,43.21905136,51.42900085
3,0.009816487363,43.41672897,51.52899933
3,0.009816487363,43.41416168,51.62900162
3,0.009816487363,43.44668198,51.72900009
3,0.009816487363,43.34992599,51.82899857
3,0.009816487363,43.35078049,51.92900085
3,0.009816487363,43.44861984,52.02899933
3,0.009816487363,43.18529129,52.12900162
3,0.009816487363,43.52685165,52.22900009
4,0.009816487363,43.47087479,52.27899933
"DAQ: Crosshead, … - (Timed)   ",,,
Test: Multicycle Tensile to Displacement PointsInsight1 2,,,
Test Run: Test Run 3,,,
Date: 10/13/2025 3:12:41 PM,,,
,,,
,,,
_Cycle,Crosshead ,Load ,Time 
_Cycle,mm,N,sec
1,0.0006103515489,0.5854973793,0.1319999993
1,0.001525878929,4.287060261,0.2319999933
1,0.002950032467,16.61841774,0.3319999874
1,0.004628499482,33.41523361,0.4320000112
1,0.006256103461,50.18454361,0.5320000052
1,0.007934570021,66.57302094,0.6320000291
1,0.009613037037,83.03199768,0.7319999933
1,0.01129150405,99.39531708,0.8320000172
1,0.01296997107,115.6970749,0.9319999814
1,0.01464843717,131.6598511,1.031999946
1,0.0163269051,147.2633514,1.131999969
1,0.01800537029,163.112915,1.231999993
1,0.01963297473,178.1846771,1.332000017
1,0.02126057916,193.3153534,1.432000041
1,0.02288818359,208.2726746,1.531999946
1,0.02446492545,223.2157135,1.631999969
1,0.02609252988,237.9190674,1.731999993
1,0.02772013431,253.0185547,1.832000017
1,0.02939859951,268.030365,1.932000041
1,0.03107706652,283.0334167,2.032000065
1,0.03270467278,298.0164185,2.131999969
1,0.03438313797,313.0840149,2.232000113
1,0.03606160317,328.3347168,2.332000017
1,0.037740072,343.4189758,2.431999922
1,0.0394185372,358.5256042,2.532000065
1,0.04104614345,373.4906311,2.631999969
1,0.04272460865,388.6037292,2.732000113
1,0.0443522149,403.4395752,2.832000017
1,0.04597981751,418.0661621,2.931999922
1,0.04760742013,432.7276306,3.032000065
1,0.04923502638,447.4085388,3.131999969
1,0.05091349158,461.7814636,3.232000113
1,0.05254109783,476.7166443,3.332000017
1,0.05416870044,491.4043274,3.431999922
1,0.05584716928,505.9958496,3.532000065
1,0.05752563447,520.6742554,3.631999969
1,0.05915324073,535.2888184,3.732000113
1,0.06083170592,550.1985474,3.832000017
1,0.06251017476,564.8825684,3.931999922
1,0.06418863632,579.7010498,4.032000065
1,0.06581624621,594.1602783,4.131999969
1,0.06744384882,608.444458,4.231999874
1,0.06907145143,622.6323242,4.331999779
1,0.07064819511,636.7240601,4.43200016
1,0.07227579772,651.118042,4.532000065
1,0.07395426655,665.5610962,4.631999969
1,0.07558186917,679.7612305,4.731999874
1,0.077260338,694.5562134,4.831999779
1,0.07893879956,709.0289307,4.93200016
1,0.08056640945,723.4942627,5.032000065
1,0.08224487101,738.2120972,5.131999969
1,0.08392333984,752.5858765,5.231999874
1,0.08560180868,767.2467041,5.331999779
1,0.08728027024,781.6439819,5.43200016
1,0.08890788013,795.8550415,5.532000065
1,0.09058634168,810.1461182,5.631999969
1,0.09216308536,823.842041,5.731999874
1,0.09379068797,837.6847534,5.831999779
1,0.09541829786,851.5230713,5.93200016
1,0.09704590047,865.6261597,6.032000065
1,0.09867350309,879.3387451,6.131999969
1,0.1003011057,893.2330933,6.231999874
1,0.1019795745,907.2601929,6.331999779
1,0.1036580434,920.9716187,6.43200016
1,0.105285646,934.4764404,6.532000065
1,0.1069641148,947.7266235,6.631999969
1,0.1086425764,960.5983276,6.731999874
1,0.1103210452,973.2119751,6.831999779
1,0.1119486478,985.2526245,6.93200016
1,0.1135762504,997.2207642,7.032000065
1,0.1152547193,1009.110962,7.131999969
1,0.1168823219,1020.764282,7.231999874
1,0.1185099318,1032.314087,7.331999779
1,0.1201375344,1043.586304,7.43200016
1,0.121765137,1055.069824,7.532000065
1,0.1234436058,1066.491821,7.631999969
1,0.1251220674,1077.824829,7.731999874
1,0.1268005435,1088.24585,7.831999779
1,0.1284790051,1097.855957,7.93200016
1,0.1301574666,1108.606323,8.031999588
1,0.1317850692,1119.685791,8.131999969
1,0.1334635454,1130.469727,8.232000351
1,0.1351420069,1141.216431,8.331999779
1,0.1367696095,1151.609253,8.43200016
1,0.1383972121,1161.960327,8.531999588
1,0.1399739558,1171.902222,8.631999969
1,0.1416015584,1182.014771,8.732000351
1,0.143229161,1192.218994,8.831999779
1,0.1448567637,1202.483154,8.93200016
1,0.1465352398,1212.639404,9.031999588
1,0.1482137013,1223.046509,9.131999969
1,0.1498921774,1232.989014,9.232000351
1,0.1500956278,1234.361938,9.331999779
1,0.1495361357,1230.737427,9.43200016
1,0.148620602,1225.985474,9.531999588
1,0.1473999,1217.952637,9.631999969
1,0.1458740298,1203.931885,9.732000351
1,0.1442972862,1187.699341,9.831999779
1,0.1426188101,1171.520264,9.93200016
1,0.1409912074,1155.502441,10.03199959
1,0.1393636048,1139.862305,10.13199997
1,0.1377868612,1124.298462,10.23200035
1,0.1361592585,1109.126587,10.33199978
1,0.1345316559,1093.858521,10.43200016
1,0.1328531944,1078.970459,10.53199959
1,0.1312255918,1063.410767,10.63199997
1,0.1295471156,1048.06958,10.73200035
1,0.1278686541,1032.926392,10.83199978
1,0.1261901925,1017.787476,10.93200016
1,0.1245117164,1002.382935,11.03199959
1,0.1228841138,986.9574585,11.13199997
1,0.121205645,971.8265381,11.23200035
1,0.1195271834,956.7197876,11.33199978
1,0.1178487146,941.8615112,11.43200016
1,0.116221112,927.2490234,11.53199959
1,0.1145935094,912.5317383,11.63199997
1,0.1129658995,897.6859741,11.73200035
1,0.1113382968,882.9315796,11.83199978
1,0.109659828,868.3924561,11.93200016
1,0.1080322254,853.4302368,12.03199959
1,0.1063537566,838.4793091,12.13199997
1,0.104675295,823.6977539,12.23200035
1,0.10294596,808.727417,12.33199978
1,0.1012674984,793.8529663,12.43200016
1,0.09963989578,778.8661499,12.53199959
1,0.09796142695,763.831665,12.63199997
1,0.09628295811,749.2127686,12.73200035
